project_name,version,license,pypi_url,github_url,snyk_url,type
django-phonenumber-field,v7.0.2,License: MIT,https://www.pypi.org/project/django-phonenumber-field,https://github.com/stefanfoulis/django-phonenumber-field,https://snyk.io/advisor/python/django-phonenumber-field,influential-project
django-redis,v5.2.0,License: BSD-3-Clause,https://www.pypi.org/project/django-redis,https://github.com/jazzband/django-redis,https://snyk.io/advisor/python/django-redis,influential-project
djangorestframework-simplejwt,v5.2.2,License: MIT,https://www.pypi.org/project/djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,https://snyk.io/advisor/python/djangorestframework-simplejwt,influential-project
django-ses,v3.3.0,License: MIT,https://www.pypi.org/project/django-ses,https://github.com/django-ses/django-ses,https://snyk.io/advisor/python/django-ses,influential-project
django-simple-history,v3.3.0,License: BSD-3-Clause,https://www.pypi.org/project/django-simple-history,https://github.com/jazzband/django-simple-history,https://snyk.io/advisor/python/django-simple-history,influential-project
django-storages,v1.13.2,License: BSD-3-Clause,https://www.pypi.org/project/django-storages,https://github.com/jschneier/django-storages,https://snyk.io/advisor/python/django-storages,influential-project
django-stubs,v1.16.0,License: MIT,https://www.pypi.org/project/django-stubs,https://github.com/typeddjango/django-stubs,https://snyk.io/advisor/python/django-stubs,influential-project
django-stubs-ext,v0.8.0,License: MIT,https://www.pypi.org/project/django-stubs-ext,https://github.com/typeddjango/django-stubs,https://snyk.io/advisor/python/django-stubs-ext,influential-project
django-widget-tweaks,v1.4.12,License: MIT,https://www.pypi.org/project/django-widget-tweaks,https://github.com/jazzband/django-widget-tweaks,https://snyk.io/advisor/python/django-widget-tweaks,influential-project
dj-database-url,v1.3.0,License: BSD-3-Clause,https://www.pypi.org/project/dj-database-url,https://github.com/jazzband/dj-database-url,https://snyk.io/advisor/python/dj-database-url,influential-project
dm-tree,v0.1.8,License: Apache-2.0,https://www.pypi.org/project/dm-tree,https://github.com/deepmind/tree,https://snyk.io/advisor/python/dm-tree,influential-project
docker-compose,v1.29.2,License: Apache-2.0,https://www.pypi.org/project/docker-compose,https://github.com/docker/compose,https://snyk.io/advisor/python/docker-compose,influential-project
docstring-parser,v0.15,License: MIT,https://www.pypi.org/project/docstring-parser,https://github.com/rr-/docstring_parser,https://snyk.io/advisor/python/docstring-parser,influential-project
docutils,v0.19,License: BSD-2-Clause,https://www.pypi.org/project/docutils,,https://snyk.io/advisor/python/docutils,influential-project
dominate,v2.7.0,License: LGPL-3.0,https://www.pypi.org/project/dominate,https://github.com/Knio/dominate,https://snyk.io/advisor/python/dominate,influential-project
dotnetcore2,v3.1.23,License: MIT,https://www.pypi.org/project/dotnetcore2,https://github.com/dotnet/core,https://snyk.io/advisor/python/dotnetcore2,influential-project
drf-spectacular,v0.26.2,License: BSD-3-Clause,https://www.pypi.org/project/drf-spectacular,https://github.com/tfranzel/drf-spectacular,https://snyk.io/advisor/python/drf-spectacular,influential-project
drf-yasg,v1.21.5,License: BSD-2-Clause,https://www.pypi.org/project/drf-yasg,https://github.com/axnsan12/drf-yasg,https://snyk.io/advisor/python/drf-yasg,influential-project
dropbox,v11.36.0,License: MIT,https://www.pypi.org/project/dropbox,https://github.com/dropbox/dropbox-sdk-python,https://snyk.io/advisor/python/dropbox,influential-project
duckdb,v0.7.1,License: MIT,https://www.pypi.org/project/duckdb,https://github.com/duckdb/duckdb,https://snyk.io/advisor/python/duckdb,influential-project
dvc,v2.55.0,License: Apache-2.0,https://www.pypi.org/project/dvc,https://github.com/iterative/dvc,https://snyk.io/advisor/python/dvc,influential-project
dynaconf,v3.1.12,License: MIT,https://www.pypi.org/project/dynaconf,https://github.com/dynaconf/dynaconf,https://snyk.io/advisor/python/dynaconf,influential-project
editdistance,v0.6.2,License: MIT,https://www.pypi.org/project/editdistance,https://github.com/roy-ht/editdistance,https://snyk.io/advisor/python/editdistance,influential-project
einops,v0.6.1,License: MIT,https://www.pypi.org/project/einops,https://github.com/arogozhnikov/einops,https://snyk.io/advisor/python/einops,influential-project
elasticsearch6,v6.8.2,License: Apache-2.0,https://www.pypi.org/project/elasticsearch6,https://github.com/elastic/elasticsearch-py,https://snyk.io/advisor/python/elasticsearch6,influential-project
elasticsearch-dsl,v7.4.1,License: Apache-2.0,https://www.pypi.org/project/elasticsearch-dsl,https://github.com/elastic/elasticsearch-dsl-py,https://snyk.io/advisor/python/elasticsearch-dsl,influential-project
emoji,v2.2.0,License: BSD-3-Clause,https://www.pypi.org/project/emoji,https://github.com/carpedm20/emoji,https://snyk.io/advisor/python/emoji,influential-project
entrypoints,v0.4,License: MIT,https://www.pypi.org/project/entrypoints,https://github.com/takluyver/entrypoints,https://snyk.io/advisor/python/entrypoints,influential-project
enum34,v1.1.10,License: BSD-2-Clause,https://www.pypi.org/project/enum34,,https://snyk.io/advisor/python/enum34,influential-project
environs,v9.5.0,License: MIT,https://www.pypi.org/project/environs,https://github.com/sloria/environs,https://snyk.io/advisor/python/environs,influential-project
ephem,v4.1.4,License: MIT,https://www.pypi.org/project/ephem,https://github.com/brandon-rhodes/pyephem,https://snyk.io/advisor/python/ephem,influential-project
et-xmlfile,v1.1.0,License: MIT,https://www.pypi.org/project/et-xmlfile,,https://snyk.io/advisor/python/et-xmlfile,influential-project
eventlet,v0.33.3,License: MIT,https://www.pypi.org/project/eventlet,https://github.com/eventlet/eventlet,https://snyk.io/advisor/python/eventlet,influential-project
exceptiongroup,v1.1.1,License: MIT,https://www.pypi.org/project/exceptiongroup,https://github.com/agronholm/exceptiongroup,https://snyk.io/advisor/python/exceptiongroup,influential-project
exchangelib,v5.0.2,License: BSD-2-Clause,https://www.pypi.org/project/exchangelib,https://github.com/ecederstrand/exchangelib,https://snyk.io/advisor/python/exchangelib,influential-project
execnet,v1.9.0,License: MIT,https://www.pypi.org/project/execnet,https://github.com/pytest-dev/execnet,https://snyk.io/advisor/python/execnet,influential-project
executing,v1.2.0,License: MIT,https://www.pypi.org/project/executing,https://github.com/alexmojaki/executing,https://snyk.io/advisor/python/executing,influential-project
fabric,v3.0.0,License: BSD-2-Clause,https://www.pypi.org/project/fabric,https://github.com/fabric/fabric,https://snyk.io/advisor/python/fabric,influential-project
ccxt,v3.0.75,License: MIT,https://www.pypi.org/project/ccxt,https://github.com/ccxt/ccxt,https://snyk.io/advisor/python/ccxt,influential-project
facebook-business,v16.0.2,License: Facebook-Platform,https://www.pypi.org/project/facebook-business,https://github.com/facebook/facebook-python-business-sdk,https://snyk.io/advisor/python/facebook-business,influential-project
factory-boy,v3.2.1,License: MIT,https://www.pypi.org/project/factory-boy,https://github.com/FactoryBoy/factory_boy,https://snyk.io/advisor/python/factory-boy,influential-project
fake-useragent,v1.1.3,License: Apache-2.0,https://www.pypi.org/project/fake-useragent,https://github.com/fake-useragent/fake-useragent,https://snyk.io/advisor/python/fake-useragent,influential-project
falcon,v3.1.1,License: Apache-2.0,https://www.pypi.org/project/falcon,https://github.com/falconry/falcon,https://snyk.io/advisor/python/falcon,influential-project
fastapi-utils,v0.2.1,License: MIT,https://www.pypi.org/project/fastapi-utils,https://github.com/dmontagu/fastapi-utils,https://snyk.io/advisor/python/fastapi-utils,influential-project
fastcore,v1.5.29,License: Apache-2.0,https://www.pypi.org/project/fastcore,https://github.com/fastai/fastcore,https://snyk.io/advisor/python/fastcore,influential-project
fasteners,v0.18,License: Apache-2.0,https://www.pypi.org/project/fasteners,https://github.com/harlowja/fasteners,https://snyk.io/advisor/python/fasteners,influential-project
fastjsonschema,v2.16.3,License: BSD-3-Clause,https://www.pypi.org/project/fastjsonschema,https://github.com/horejsek/python-fastjsonschema,https://snyk.io/advisor/python/fastjsonschema,influential-project
fastparquet,v2023.2.0,License: Apache-2.0,https://www.pypi.org/project/fastparquet,https://github.com/dask/fastparquet,https://snyk.io/advisor/python/fastparquet,influential-project
fastprogress,v1.0.3,License: Apache-2.0,https://www.pypi.org/project/fastprogress,https://github.com/fastai/fastprogress,https://snyk.io/advisor/python/fastprogress,influential-project
fasttext,v0.9.2,License: MIT,https://www.pypi.org/project/fasttext,https://github.com/facebookresearch/fastText,https://snyk.io/advisor/python/fasttext,influential-project
fbprophet,v0.7.1,License: MIT,https://www.pypi.org/project/fbprophet,https://github.com/facebook/prophet,https://snyk.io/advisor/python/fbprophet,influential-project
feedparser,v6.0.10,License: BSD-2-Clause,https://www.pypi.org/project/feedparser,https://github.com/kurtmckee/feedparser,https://snyk.io/advisor/python/feedparser,influential-project
ffmpeg-python,v0.2.0,License: Apache-2.0,https://www.pypi.org/project/ffmpeg-python,https://github.com/kkroening/ffmpeg-python,https://snyk.io/advisor/python/ffmpeg-python,influential-project
fiftyone,v0.20.1,License: Apache-2.0,https://www.pypi.org/project/fiftyone,https://github.com/voxel51/fiftyone,https://snyk.io/advisor/python/fiftyone,influential-project
filterpy,v1.4.5,License: MIT,https://www.pypi.org/project/filterpy,https://github.com/rlabbe/filterpy,https://snyk.io/advisor/python/filterpy,influential-project
firebase-admin,v6.1.0,License: Apache-2.0,https://www.pypi.org/project/firebase-admin,https://github.com/firebase/firebase-admin-python,https://snyk.io/advisor/python/firebase-admin,influential-project
flake8-bugbear,v23.3.23,License: MIT,https://www.pypi.org/project/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,https://snyk.io/advisor/python/flake8-bugbear,influential-project
flasgger,v0.9.5,License: MIT,https://www.pypi.org/project/flasgger,https://github.com/flasgger/flasgger,https://snyk.io/advisor/python/flasgger,influential-project
flashtext,v2.7,License: MIT,https://www.pypi.org/project/flashtext,https://github.com/vi3k6i5/flashtext,https://snyk.io/advisor/python/flashtext,influential-project
Flask-Admin,v1.6.1,License: BSD-3-Clause,https://www.pypi.org/project/Flask-Admin,https://github.com/flask-admin/flask-admin,https://snyk.io/advisor/python/flask-admin,influential-project
Flask-Caching,v2.0.2,License: BSD-2-Clause,https://www.pypi.org/project/Flask-Caching,https://github.com/pallets-eco/flask-caching,https://snyk.io/advisor/python/flask-caching,influential-project
Flask-HTTPAuth,v4.7.0,License: MIT,https://www.pypi.org/project/Flask-HTTPAuth,https://github.com/miguelgrinberg/Flask-HTTPAuth,https://snyk.io/advisor/python/flask-httpauth,influential-project
flask-marshmallow,v0.15.0,License: MIT,https://www.pypi.org/project/flask-marshmallow,https://github.com/marshmallow-code/flask-marshmallow,https://snyk.io/advisor/python/flask-marshmallow,influential-project
Flask-Migrate,v4.0.4,License: MIT,https://www.pypi.org/project/Flask-Migrate,https://github.com/miguelgrinberg/Flask-Migrate,https://snyk.io/advisor/python/flask-migrate,influential-project
Flask-RESTful,v0.3.9,License: BSD-3-Clause,https://www.pypi.org/project/Flask-RESTful,https://github.com/flask-restful/flask-restful,https://snyk.io/advisor/python/flask-restful,influential-project
flask-restx,v1.1.0,License: BSD-3-Clause,https://www.pypi.org/project/flask-restx,https://github.com/python-restx/flask-restx,https://snyk.io/advisor/python/flask-restx,influential-project
Flask-Session,v0.4.0,License: BSD-2-Clause,https://www.pypi.org/project/Flask-Session,https://github.com/fengsp/flask-session,https://snyk.io/advisor/python/flask-session,influential-project
Flask-SocketIO,v5.3.3,License: MIT,https://www.pypi.org/project/Flask-SocketIO,https://github.com/miguelgrinberg/Flask-SocketIO,https://snyk.io/advisor/python/flask-socketio,influential-project
flax,v0.6.9,License: Apache-2.0,https://www.pypi.org/project/flax,https://github.com/google/flax,https://snyk.io/advisor/python/flax,influential-project
flit-core,v3.8.0,License: BSD-3-Clause,https://www.pypi.org/project/flit-core,https://github.com/pypa/flit,https://snyk.io/advisor/python/flit-core,influential-project
flower,v1.2.0,License: BSD-2-Clause,https://www.pypi.org/project/flower,https://github.com/mher/flower,https://snyk.io/advisor/python/flower,influential-project
folium,v0.14.0,License: MIT,https://www.pypi.org/project/folium,https://github.com/python-visualization/folium,https://snyk.io/advisor/python/folium,influential-project
foundationdb,v7.2.5,License: Apache-2.0,https://www.pypi.org/project/foundationdb,https://github.com/apple/foundationdb,https://snyk.io/advisor/python/foundationdb,influential-project
fpdf,v1.7.2,License: LGPL-3.0,https://www.pypi.org/project/fpdf,https://github.com/reingart/pyfpdf,https://snyk.io/advisor/python/fpdf,influential-project
fpdf2,v2.7.3,License: LGPL-3.0,https://www.pypi.org/project/fpdf2,https://github.com/PyFPDF/fpdf2,https://snyk.io/advisor/python/fpdf2,influential-project
frictionless,v5.12.0,License: MIT,https://www.pypi.org/project/frictionless,https://github.com/frictionlessdata/framework,https://snyk.io/advisor/python/frictionless,influential-project
frozenlist,v1.3.3,License: Apache-2.0,https://www.pypi.org/project/frozenlist,https://github.com/aio-libs/frozenlist,https://snyk.io/advisor/python/frozenlist,influential-project
fs,v2.4.16,License: MIT,https://www.pypi.org/project/fs,https://github.com/PyFilesystem/pyfilesystem2,https://snyk.io/advisor/python/fs,influential-project
ftfy,v6.1.1,License: MIT,https://www.pypi.org/project/ftfy,,https://snyk.io/advisor/python/ftfy,influential-project
functions-framework,v3.3.0,License: Apache-2.0,https://www.pypi.org/project/functions-framework,https://github.com/GoogleCloudPlatform/functions-framework-python,https://snyk.io/advisor/python/functions-framework,influential-project
funcy,v2.0,License: BSD-3-Clause,https://www.pypi.org/project/funcy,https://github.com/Suor/funcy,https://snyk.io/advisor/python/funcy,influential-project
furl,v2.1.3,License: Unlicense,https://www.pypi.org/project/furl,https://github.com/gruns/furl,https://snyk.io/advisor/python/furl,influential-project
fusepy,v3.0.1,License: ISC,https://www.pypi.org/project/fusepy,https://github.com/fusepy/fusepy,https://snyk.io/advisor/python/fusepy,influential-project
futures,v3.4.0,License: Python-2.0,https://www.pypi.org/project/futures,https://github.com/agronholm/pythonfutures,https://snyk.io/advisor/python/futures,influential-project
gast,v0.5.3,License: BSD-3-Clause,https://www.pypi.org/project/gast,https://github.com/serge-sans-paille/gast,https://snyk.io/advisor/python/gast,influential-project
gcovr,v6.0,License: BSD-2-Clause,https://www.pypi.org/project/gcovr,https://github.com/gcovr/gcovr,https://snyk.io/advisor/python/gcovr,influential-project
gcsfs,v2023.4.0,License: BSD-3-Clause,https://www.pypi.org/project/gcsfs,https://github.com/fsspec/gcsfs,https://snyk.io/advisor/python/gcsfs,influential-project
gdown,v4.7.1,License: MIT,https://www.pypi.org/project/gdown,https://github.com/wkentaro/gdown,https://snyk.io/advisor/python/gdown,influential-project
geemap,v0.20.6,License: MIT,https://www.pypi.org/project/geemap,https://github.com/gee-community/geemap,https://snyk.io/advisor/python/geemap,influential-project
gensim,v4.3.1,License: LGPL-2.1,https://www.pypi.org/project/gensim,https://github.com/RaRe-Technologies/gensim,https://snyk.io/advisor/python/gensim,influential-project
GeoAlchemy2,v0.13.2,License: MIT,https://www.pypi.org/project/GeoAlchemy2,https://github.com/geoalchemy/geoalchemy2,https://snyk.io/advisor/python/geoalchemy2,influential-project
geocoder,v1.38.1,License: MIT,https://www.pypi.org/project/geocoder,https://github.com/DenisCarriere/geocoder,https://snyk.io/advisor/python/geocoder,influential-project
geoip2,v4.6.0,License: Apache-2.0,https://www.pypi.org/project/geoip2,https://github.com/maxmind/GeoIP2-python,https://snyk.io/advisor/python/geoip2,influential-project
geojson,v3.0.1,License: BSD-3-Clause,https://www.pypi.org/project/geojson,https://github.com/jazzband/geojson,https://snyk.io/advisor/python/geojson,influential-project
geopandas,v0.12.2,License: BSD-3-Clause,https://www.pypi.org/project/geopandas,https://github.com/geopandas/geopandas,https://snyk.io/advisor/python/geopandas,influential-project
geopy,v2.3.0,License: MIT,https://www.pypi.org/project/geopy,https://github.com/geopy/geopy,https://snyk.io/advisor/python/geopy,influential-project
geventhttpclient,v2.0.9,License: MIT,https://www.pypi.org/project/geventhttpclient,https://github.com/geventhttpclient/geventhttpclient,https://snyk.io/advisor/python/geventhttpclient,influential-project
gfpgan,v1.3.8,License: Apache-2.0,https://www.pypi.org/project/gfpgan,https://github.com/TencentARC/GFPGAN,https://snyk.io/advisor/python/gfpgan,influential-project
ghp-import,v2.1.0,License: Apache-2.0,https://www.pypi.org/project/ghp-import,https://github.com/c-w/ghp-import,https://snyk.io/advisor/python/ghp-import,influential-project
gitdb,v4.0.10,License: BSD-2-Clause,https://www.pypi.org/project/gitdb,https://github.com/gitpython-developers/gitdb,https://snyk.io/advisor/python/gitdb,influential-project
github3.py,v3.2.0,License: BSD-3-Clause,https://www.pypi.org/project/github3.py,https://github.com/sigmavirus24/github3.py,https://snyk.io/advisor/python/github3-py,influential-project
glom,v23.3.0,License: BSD-2-Clause,https://www.pypi.org/project/glom,https://github.com/mahmoud/glom,https://snyk.io/advisor/python/glom,influential-project
gluoncv,v0.10.5.post0,License: Apache-2.0,https://www.pypi.org/project/gluoncv,https://github.com/dmlc/gluon-cv,https://snyk.io/advisor/python/gluoncv,influential-project
googleads,v37.0.0,License: Apache-2.0,https://www.pypi.org/project/googleads,https://github.com/googleads/googleads-python-lib,https://snyk.io/advisor/python/googleads,influential-project
google-api-core,v2.11.0,License: Apache-2.0,https://www.pypi.org/project/google-api-core,https://github.com/googleapis/python-api-core,https://snyk.io/advisor/python/google-api-core,influential-project
googleapis-common-protos,v1.59.0,License: Apache-2.0,https://www.pypi.org/project/googleapis-common-protos,https://github.com/googleapis/python-api-common-protos,https://snyk.io/advisor/python/googleapis-common-protos,influential-project
google-auth-httplib2,v0.1.0,License: Apache-2.0,https://www.pypi.org/project/google-auth-httplib2,https://github.com/googleapis/google-auth-library-python-httplib2,https://snyk.io/advisor/python/google-auth-httplib2,influential-project
google-auth-oauthlib,v1.0.0,License: Apache-2.0,https://www.pypi.org/project/google-auth-oauthlib,https://github.com/googleapis/google-auth-library-python-oauthlib,https://snyk.io/advisor/python/google-auth-oauthlib,influential-project
google-cloud,v0.34.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud,https://github.com/googleapis/google-cloud-python,https://snyk.io/advisor/python/google-cloud,influential-project
google-cloud-aiplatform,v1.24.1,License: Apache-2.0,https://www.pypi.org/project/google-cloud-aiplatform,https://github.com/googleapis/python-aiplatform,https://snyk.io/advisor/python/google-cloud-aiplatform,influential-project
google-cloud-appengine-logging,v1.3.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud-appengine-logging,https://github.com/googleapis/python-appengine-logging,https://snyk.io/advisor/python/google-cloud-appengine-logging,influential-project
google-cloud-bigquery-storage,v2.19.1,License: Apache-2.0,https://www.pypi.org/project/google-cloud-bigquery-storage,https://github.com/googleapis/python-bigquery-storage,https://snyk.io/advisor/python/google-cloud-bigquery-storage,influential-project
google-cloud-core,v2.3.2,License: Apache-2.0,https://www.pypi.org/project/google-cloud-core,https://github.com/googleapis/python-cloud-core,https://snyk.io/advisor/python/google-cloud-core,influential-project
google-cloud-dlp,v3.12.1,License: Apache-2.0,https://www.pypi.org/project/google-cloud-dlp,https://github.com/googleapis/python-dlp,https://snyk.io/advisor/python/google-cloud-dlp,influential-project
google-cloud-firestore,v2.11.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud-firestore,https://github.com/googleapis/python-firestore,https://snyk.io/advisor/python/google-cloud-firestore,influential-project
google-cloud-logging,v3.5.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud-logging,https://github.com/googleapis/python-logging,https://snyk.io/advisor/python/google-cloud-logging,influential-project
google-cloud-monitoring,v2.14.2,License: Apache-2.0,https://www.pypi.org/project/google-cloud-monitoring,https://github.com/googleapis/python-monitoring,https://snyk.io/advisor/python/google-cloud-monitoring,influential-project
google-cloud-pipeline-components,v1.0.42,License: Apache-2.0,https://www.pypi.org/project/google-cloud-pipeline-components,https://github.com/kubeflow/pipelines,https://snyk.io/advisor/python/google-cloud-pipeline-components,influential-project
google-cloud-pubsub,v2.16.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud-pubsub,https://github.com/googleapis/python-pubsub,https://snyk.io/advisor/python/google-cloud-pubsub,influential-project
google-cloud-resource-manager,v1.10.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud-resource-manager,https://github.com/googleapis/python-resource-manager,https://snyk.io/advisor/python/google-cloud-resource-manager,influential-project
google-cloud-secret-manager,v2.16.1,License: Apache-2.0,https://www.pypi.org/project/google-cloud-secret-manager,https://github.com/googleapis/python-secret-manager,https://snyk.io/advisor/python/google-cloud-secret-manager,influential-project
google-cloud-storage,v2.8.0,License: Apache-2.0,https://www.pypi.org/project/google-cloud-storage,https://github.com/googleapis/python-storage,https://snyk.io/advisor/python/google-cloud-storage,influential-project
google-crc32c,v1.5.0,License: Apache-2.0,https://www.pypi.org/project/google-crc32c,https://github.com/googleapis/python-crc32c,https://snyk.io/advisor/python/google-crc32c,influential-project
googlemaps,v4.10.0,License: Apache-2.0,https://www.pypi.org/project/googlemaps,https://github.com/googlemaps/google-maps-services-python,https://snyk.io/advisor/python/googlemaps,influential-project
google-pasta,v0.2.0,License: Apache-2.0,https://www.pypi.org/project/google-pasta,https://github.com/google/pasta,https://snyk.io/advisor/python/google-pasta,influential-project
google-resumable-media,v2.4.1,License: Apache-2.0,https://www.pypi.org/project/google-resumable-media,https://github.com/googleapis/google-resumable-media-python,https://snyk.io/advisor/python/google-resumable-media,influential-project
googletrans,v3.0.0,License: MIT,https://www.pypi.org/project/googletrans,https://github.com/ssut/py-googletrans,https://snyk.io/advisor/python/googletrans,influential-project
gprof2dot,v2022.7.29,License: LGPL-3.0,https://www.pypi.org/project/gprof2dot,https://github.com/jrfonseca/gprof2dot,https://snyk.io/advisor/python/gprof2dot,influential-project
gpustat,v1.1,License: MIT,https://www.pypi.org/project/gpustat,https://github.com/wookayin/gpustat,https://snyk.io/advisor/python/gpustat,influential-project
GPUtil,v1.4.0,License: MIT,https://www.pypi.org/project/GPUtil,https://github.com/anderskm/gputil,https://snyk.io/advisor/python/gputil,influential-project
gql,v3.4.0,License: MIT,https://www.pypi.org/project/gql,https://github.com/graphql-python/gql,https://snyk.io/advisor/python/gql,influential-project
gradio,v3.27.0,License: Apache-2.0,https://www.pypi.org/project/gradio,https://github.com/gradio-app/gradio,https://snyk.io/advisor/python/gradio,influential-project
gradio-client,v0.1.3,License: Apache-2.0,https://www.pypi.org/project/gradio-client,https://github.com/gradio-app/gradio,https://snyk.io/advisor/python/gradio-client,influential-project
graphene,v3.2.2,License: MIT,https://www.pypi.org/project/graphene,https://github.com/graphql-python/graphene,https://snyk.io/advisor/python/graphene,influential-project
graphql-core,v3.2.3,License: MIT,https://www.pypi.org/project/graphql-core,https://github.com/graphql-python/graphql-core,https://snyk.io/advisor/python/graphql-core,influential-project
gremlinpython,v3.6.2,License: Apache-2.0,https://www.pypi.org/project/gremlinpython,,https://snyk.io/advisor/python/gremlinpython,influential-project
grpc-google-iam-v1,v0.12.6,License: Apache-2.0,https://www.pypi.org/project/grpc-google-iam-v1,https://github.com/googleapis/python-grpc-google-iam-v1,https://snyk.io/advisor/python/grpc-google-iam-v1,influential-project
grpcio-health-checking,v1.54.0,License: Apache-2.0,https://www.pypi.org/project/grpcio-health-checking,,https://snyk.io/advisor/python/grpcio-health-checking,influential-project
grpcio-status,v1.54.0,License: Apache-2.0,https://www.pypi.org/project/grpcio-status,,https://snyk.io/advisor/python/grpcio-status,influential-project
grpclib,v0.4.3,License: BSD-3-Clause,https://www.pypi.org/project/grpclib,https://github.com/vmagamedov/grpclib,https://snyk.io/advisor/python/grpclib,influential-project
gsutil,v5.23,License: Apache-2.0,https://www.pypi.org/project/gsutil,https://github.com/GoogleCloudPlatform/gsutil,https://snyk.io/advisor/python/gsutil,influential-project
gTTS,v2.3.1,License: MIT,https://www.pypi.org/project/gTTS,https://github.com/pndurette/gTTS,https://snyk.io/advisor/python/gtts,influential-project
gym,v0.26.2,License: MIT,https://www.pypi.org/project/gym,https://github.com/psf/black,https://snyk.io/advisor/python/gym,influential-project
h11,v0.14.0,License: MIT,https://www.pypi.org/project/h11,https://github.com/python-hyper/h11,https://snyk.io/advisor/python/h11,influential-project
h2o,v3.40.0.3,License: Apache-2.0,https://www.pypi.org/project/h2o,https://github.com/h2oai/h2o-3,https://snyk.io/advisor/python/h2o,influential-project
h3,v3.7.6,License: Apache-2.0,https://www.pypi.org/project/h3,https://github.com/uber/h3-py,https://snyk.io/advisor/python/h3,influential-project
halo,v0.0.31,License: MIT,https://www.pypi.org/project/halo,https://github.com/manrajgrover/halo,https://snyk.io/advisor/python/halo,influential-project
hatchling,v1.14.0,License: MIT,https://www.pypi.org/project/hatchling,https://github.com/pypa/hatch,https://snyk.io/advisor/python/hatchling,influential-project
hdbscan,v0.8.29,License: BSD-3-Clause,https://www.pypi.org/project/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,https://snyk.io/advisor/python/hdbscan,influential-project
hijri-converter,v2.2.4,License: MIT,https://www.pypi.org/project/hijri-converter,https://github.com/dralshehri/hijri-converter,https://snyk.io/advisor/python/hijri-converter,influential-project
hnswlib,v0.7.0,License: Apache-2.0,https://www.pypi.org/project/hnswlib,https://github.com/nmslib/hnswlib,https://snyk.io/advisor/python/hnswlib,influential-project
holoviews,v1.15.4,License: BSD-3-Clause,https://www.pypi.org/project/holoviews,https://github.com/holoviz/holoviews,https://snyk.io/advisor/python/holoviews,influential-project
hpack,v4.0.0,License: MIT,https://www.pypi.org/project/hpack,https://github.com/python-hyper/hpack,https://snyk.io/advisor/python/hpack,influential-project
html2text,v2020.1.16,License: GPL-3.0,https://www.pypi.org/project/html2text,https://github.com/Alir3z4/html2text,https://snyk.io/advisor/python/html2text,influential-project
httpcore,v0.17.0,License: BSD-3-Clause,https://www.pypi.org/project/httpcore,https://github.com/encode/httpcore,https://snyk.io/advisor/python/httpcore,influential-project
httplib2,v0.22.0,License: MIT,https://www.pypi.org/project/httplib2,https://github.com/httplib2/httplib2,https://snyk.io/advisor/python/httplib2,influential-project
httpretty,v1.1.4,License: MIT,https://www.pypi.org/project/httpretty,https://github.com/gabrielfalcao/HTTPretty,https://snyk.io/advisor/python/httpretty,influential-project
humanfriendly,v10.0,License: MIT,https://www.pypi.org/project/humanfriendly,https://github.com/xolox/python-humanfriendly,https://snyk.io/advisor/python/humanfriendly,influential-project
humanize,v4.6.0,License: MIT,https://www.pypi.org/project/humanize,https://github.com/python-humanize/humanize,https://snyk.io/advisor/python/humanize,influential-project
hupper,v1.12,License: MIT,https://www.pypi.org/project/hupper,https://github.com/Pylons/hupper,https://snyk.io/advisor/python/hupper,influential-project
hydra-core,v1.3.2,License: MIT,https://www.pypi.org/project/hydra-core,https://github.com/facebookresearch/hydra,https://snyk.io/advisor/python/hydra-core,influential-project
hypercorn,v0.14.3,License: MIT,https://www.pypi.org/project/hypercorn,https://github.com/pgjones/hypercorn,https://snyk.io/advisor/python/hypercorn,influential-project
hyperframe,v6.0.1,License: MIT,https://www.pypi.org/project/hyperframe,https://github.com/python-hyper/hyperframe,https://snyk.io/advisor/python/hyperframe,influential-project
hyperopt,v0.2.7,License: BSD-2-Clause,https://www.pypi.org/project/hyperopt,https://github.com/hyperopt/hyperopt,https://snyk.io/advisor/python/hyperopt,influential-project
icalendar,v5.0.5,License: BSD-2-Clause,https://www.pypi.org/project/icalendar,https://github.com/collective/icalendar,https://snyk.io/advisor/python/icalendar,influential-project
identify,v2.5.22,License: MIT,https://www.pypi.org/project/identify,https://github.com/pre-commit/identify,https://snyk.io/advisor/python/identify,influential-project
idna,v3.4,License: BSD-3-Clause,https://www.pypi.org/project/idna,https://github.com/kjd/idna,https://snyk.io/advisor/python/idna,influential-project
igraph,v0.10.4,License: GPL-2.0,https://www.pypi.org/project/igraph,https://github.com/igraph/python-igraph,https://snyk.io/advisor/python/igraph,influential-project
ImageHash,v4.3.1,License: BSD-2-Clause,https://www.pypi.org/project/ImageHash,https://github.com/JohannesBuchner/imagehash,https://snyk.io/advisor/python/imagehash,influential-project
